listing_key,oof_prob,credit_score_computed
238753,0.10639,549
393006,0.066411,563
302433,0.05197,571
336483,0.085953,555
250710,0.074388,560
339283,0.027293,590
390769,0.060722,566
367507,0.122421,544
424476,0.059193,567
307351,0.097929,551
303186,0.059393,567
431655,0.075,560
185115,0.048286,573
189000,0.045354,575
294979,0.077116,559
445187,0.035219,583
386653,0.127741,543
102283,0.094861,552
213572,0.058211,567
344578,0.048658,573
260957,0.082399,557
310272,0.05894,567
163836,0.093287,553
418364,0.061662,566
266673,0.104651,549
277127,0.066565,563
375400,0.049342,572
108020,0.064951,564
309294,0.126178,543
288624,0.067877,563
450539,0.050714,572
435956,0.030277,587
347330,0.160153,535
392327,0.076019,559
276745,0.045154,575
144024,0.048663,573
379389,0.045881,575
122625,0.018169,602
327083,0.091112,553
197996,0.094977,552
366356,0.134485,541
166665,0.176687,532
336706,0.063546,565
347510,0.020108,599
142270,0.05136,571
231691,0.054089,570
201872,0.061248,566
340199,0.043028,577
217308,0.047796,573
312588,0.110114,547
306089,0.134725,541
451773,0.202245,527
110296,0.070885,561
234516,0.089101,554
412408,0.076123,559
354259,0.097475,551
360161,0.07002,562
349858,0.054808,569
142159,0.032745,585
209961,0.051232,571
450610,0.056488,568
413099,0.032369,585
188781,0.073262,560
396493,0.080856,557
379641,0.021815,597
410802,0.056858,568
265605,0.063337,565
450983,0.057212,568
428669,0.052309,571
339277,0.085776,555
174794,0.08108,557
160575,0.060329,566
422110,0.046659,574
416550,0.039539,579
117462,0.128965,542
155148,0.057319,568
220373,0.125408,543
278278,0.186453,530
126794,0.221646,523
155202,0.026201,591
103375,0.018041,602
405664,0.036606,581
296085,0.079938,558
323326,0.033343,584
270879,0.071431,561
279762,0.115112,546
231283,0.131395,542
257620,0.048495,573
314304,0.071956,561
152581,0.185438,530
187347,0.067558,563
265289,0.063028,565
311617,0.082523,557
277409,0.059835,567
221191,0.031064,586
389312,0.031057,586
111148,0.068361,562
333098,0.136446,540
398016,0.067204,563
102306,0.042076,577
121030,0.055069,569
120533,0.033097,584
342571,0.028839,589
368709,0.046984,574
187660,0.048398,573
232153,0.127615,543
161386,0.071005,561
240173,0.159848,535
231527,0.024772,593
288277,0.047818,573
106398,0.074605,560
277374,0.070453,562
172344,0.066349,563
420130,0.138492,540
116121,0.035814,582
179020,0.050364,572
146342,0.020589,599
178522,0.06056,566
442606,0.049059,573
149135,0.017253,604
333404,0.115202,546
360216,0.064413,564
224107,0.046945,574
185983,0.035721,582
148264,0.02053,599
313259,0.106179,549
243909,0.270676,516
273920,0.021755,597
156859,0.057835,568
402035,0.058278,567
450088,0.044756,575
434451,0.112143,547
235361,0.094868,552
411549,0.052344,571
131137,0.028314,589
225200,0.070033,562
153377,0.12372,544
134529,0.099321,551
257158,0.029492,588
449585,0.031455,586
214237,0.031324,586
295092,0.035987,582
191111,0.133385,541
365957,0.04666,574
309557,0.15978,535
280741,0.110431,547
187237,0.114626,546
428032,0.126249,543
113681,0.258063,518
443330,0.090727,554
325901,0.015322,607
101511,0.045004,575
272693,0.036902,581
309078,0.03366,584
191718,0.119106,545
281959,0.120079,545
210106,0.167859,533
180983,0.027225,590
285353,0.071857,561
173924,0.112873,547
162598,0.135883,541
419111,0.052915,570
415875,0.06665,563
157739,0.080268,557
326039,0.087866,555
226024,0.116253,546
353833,0.083697,556
229040,0.086831,555
100246,0.144673,538
271748,0.131149,542
175203,0.062507,565
316537,0.080355,557
208825,0.065391,564
382748,0.165595,534
104262,0.1728,532
396117,0.048049,573
398370,0.112406,547
163334,0.023462,595
345081,0.029868,588
253263,0.086192,555
440619,0.029612,588
217901,0.053987,570
121449,0.138277,540
365928,0.113401,546
275101,0.037259,581
309464,0.050276,572
112391,0.028711,589
349269,0.056772,568
223792,0.070006,562
315289,0.09038,554
320827,0.083735,556
197981,0.073648,560
284187,0.055584,569
204491,0.056843,568
189080,0.063706,565
193580,0.20216,527
258542,0.233424,521
193907,0.08402,556
423119,0.176424,532
282865,0.065947,564
388803,0.092562,553
439526,0.10907,548
364437,0.062292,565
165592,0.037956,580
424368,0.064395,564
157107,0.176853,531
226715,0.079704,558
313332,0.021499,597
248474,0.0259,592
139369,0.069628,562
434085,0.094381,552
132047,0.035129,583
403580,0.119279,545
194940,0.046649,574
332554,0.050485,572
242626,0.203242,527
432996,0.048809,573
147351,0.03868,580
378783,0.029267,588
180996,0.044931,575
121357,0.031892,586
298017,0.059976,567
451787,0.257805,518
411085,0.041093,578
342254,0.070492,562
333761,0.03476,583
287974,0.065543,564
327136,0.044574,576
421981,0.037162,581
222639,0.144654,538
404183,0.160849,535
208861,0.0326,585
347922,0.06905,562
345203,0.022978,595
220139,0.067646,563
252210,0.101733,550
437166,0.104803,549
414786,0.068876,562
261802,0.051579,571
423374,0.060877,566
241480,0.073295,560
362335,0.176639,532
119315,0.115631,546
183124,0.032901,585
136062,0.04672,574
393328,0.092058,553
360565,0.043044,577
221373,0.056978,568
264241,0.080609,557
283428,0.038568,580
303896,0.041837,577
262881,0.038209,580
354940,0.108208,548
253425,0.041676,578
305288,0.095883,552
358369,0.03393,584
420002,0.028949,588
180299,0.092818,553
238932,0.056982,568
240560,0.07191,561
396951,0.107017,548
363426,0.13358,541
222787,0.167212,533
293048,0.126404,543
390981,0.059464,567
283417,0.042629,577
127843,0.097892,551
273043,0.121973,544
262527,0.100356,550
139366,0.05235,571
350085,0.050445,572
144552,0.055595,569
175977,0.064898,564
168931,0.030503,587
215802,0.056785,568
418154,0.283696,514
443540,0.062391,565
280985,0.067928,563
223550,0.051313,571
253915,0.036954,581
329254,0.032356,585
261822,0.125371,543
342578,0.023262,595
440243,0.075282,559
442878,0.063321,565
198192,0.094707,552
258747,0.082242,557
184076,0.159046,535
122924,0.273147,515
261681,0.115173,546
176716,0.064956,564
386101,0.056777,568
206094,0.0293,588
430869,0.050233,572
181780,0.046355,574
192438,0.163076,534
337179,0.027979,589
198815,0.048997,573
309352,0.139188,540
287844,0.092195,553
237704,0.113166,547
244495,0.067106,563
430299,0.077252,559
226204,0.212349,525
228113,0.088999,554
287479,0.042125,577
281589,0.043899,576
311178,0.095203,552
180393,0.068007,563
372277,0.042233,577
332382,0.195226,528
132918,0.234593,521
372385,0.053637,570
150278,0.045822,575
366604,0.059561,567
205692,0.068101,563
373568,0.02131,598
241237,0.022574,596
172041,0.055248,569
354747,0.06118,566
265919,0.133113,541
322486,0.09323,553
135084,0.200648,527
168311,0.076252,559
273276,0.058794,567
113389,0.092024,553
147765,0.076514,559
253750,0.027491,590
138191,0.037124,581
100980,0.094718,552
220872,0.055008,569
380412,0.0673,563
178630,0.110535,547
218011,0.075762,559
100891,0.049941,572
129206,0.083321,556
345320,0.042352,577
369898,0.109772,548
197176,0.127171,543
102468,0.038911,580
103734,0.111287,547
401250,0.100708,550
292180,0.031274,586
366206,0.118148,545
106918,0.063811,565
444732,0.049105,573
204807,0.045974,575
135191,0.013835,610
398562,0.019282,600
268659,0.066978,563
436795,0.137269,540
247102,0.051737,571
299435,0.052833,570
236096,0.042493,577
126642,0.045127,575
122026,0.025685,592
326146,0.048158,573
209069,0.098949,551
113831,0.053998,570
244217,0.062458,565
271701,0.032778,585
172318,0.036314,582
328200,0.028696,589
261761,0.118177,545
233999,0.287003,513
311585,0.051726,571
167148,0.099094,551
384340,0.048221,573
304437,0.208318,526
224077,0.036511,582
236277,0.034581,583
133911,0.085651,555
345018,0.066681,563
166357,0.115342,546
281339,0.018289,602
204426,0.090192,554
272653,0.049734,572
303490,0.051921,571
390207,0.087365,555
149720,0.138726,540
133611,0.092864,553
427374,0.125311,543
194045,0.040731,578
230168,0.072711,561
119652,0.090364,554
113691,0.03867,580
279468,0.068015,563
126311,0.026472,591
267392,0.105666,549
143767,0.1692,533
137334,0.035511,582
386024,0.077454,559
289880,0.047838,573
112807,0.064014,565
367756,0.054883,569
104108,0.037129,581
241581,0.082155,557
165769,0.052054,571
170699,0.120597,544
125839,0.129859,542
127094,0.098659,551
409401,0.12685,543
197338,0.024585,593
307573,0.128807,542
264004,0.0417,578
110667,0.122921,544
252503,0.139974,540
444823,0.024108,594
277075,0.116398,546
258632,0.148324,538
339904,0.099253,551
368111,0.056494,568
289782,0.042893,577
430162,0.094548,552
115945,0.098784,551
236739,0.0427,577
119963,0.056153,569
129014,0.054804,569
395614,0.027396,590
368960,0.052221,571
138976,0.210547,525
229327,0.06804,563
160843,0.037081,581
133635,0.020863,598
269709,0.106749,548
340002,0.05656,568
110071,0.079653,558
214438,0.053755,570
151762,0.187907,529
322019,0.103863,549
432669,0.087595,555
423247,0.025016,593
360236,0.069348,562
392729,0.038995,580
415067,0.078542,558
268412,0.112202,547
344847,0.024327,594
269546,0.093749,553
189920,0.160948,535
357848,0.150799,537
306814,0.050477,572
405910,0.050517,572
140447,0.199951,527
329577,0.044244,576
337289,0.086716,555
132930,0.009211,622
179700,0.069217,562
146555,0.102412,550
346335,0.09267,553
351236,0.049269,573
366290,0.044002,576
450770,0.045238,575
439687,0.12739,543
274803,0.16321,534
452606,0.076021,559
141590,0.102817,550
408200,0.088967,554
267314,0.058273,567
182582,0.110707,547
117383,0.172638,532
201354,0.050815,572
189569,0.036931,581
159491,0.12427,543
307689,0.04006,579
246328,0.056488,568
275127,0.081529,557
396842,0.040896,578
199820,0.040486,578
447934,0.061686,566
370792,0.114032,546
366864,0.093513,553
150133,0.066024,564
441593,0.101177,550
377627,0.041237,578
162990,0.205729,526
159162,0.18709,530
136171,0.04409,576
180970,0.067924,563
352162,0.099305,551
145824,0.084733,556
171886,0.076766,559
299653,0.064614,564
407348,0.03638,582
290715,0.038941,580
190414,0.197999,527
393636,0.087564,555
125883,0.023409,595
409371,0.154177,536
111134,0.088626,554
205544,0.115054,546
414526,0.191146,529
160774,0.11401,546
207677,0.084778,556
278993,0.100566,550
283794,0.019775,600
273788,0.017693,603
154813,0.03996,579
117726,0.067115,563
248913,0.185492,530
159714,0.299035,512
197724,0.085267,556
170685,0.109669,548
139608,0.041412,578
231906,0.054681,569
317659,0.048904,573
107960,0.034152,584
236119,0.060465,566
194044,0.074225,560
324150,0.044339,576
301480,0.070302,562
297030,0.039239,579
310806,0.051191,571
290019,0.06578,564
214361,0.039969,579
343213,0.052545,571
415764,0.087004,555
368091,0.071652,561
225277,0.116527,546
353243,0.093344,553
375618,0.036113,582
160283,0.087177,555
431150,0.163494,534
436181,0.087605,555
177821,0.103829,549
306687,0.081243,557
176984,0.213214,525
336324,0.081799,557
409272,0.040941,578
373379,0.084628,556
432122,0.063425,565
129327,0.050122,572
252922,0.034637,583
156846,0.019932,600
156217,0.041689,578
219584,0.033899,584
307769,0.059322,567
447513,0.053252,570
212793,0.035265,583
167407,0.032621,585
131029,0.129245,542
167789,0.017462,603
427240,0.063409,565
238973,0.184408,530
446220,0.040592,578
149558,0.080962,557
219100,0.039593,579
316885,0.043373,576
384785,0.166611,534
135055,0.033597,584
126289,0.048046,573
144901,0.097229,551
394975,0.056053,569
254964,0.125236,543
228909,0.073543,560
198791,0.04582,575
196750,0.253583,518
338747,0.03386,584
299091,0.107987,548
115482,0.117417,545
188190,0.089418,554
135920,0.057189,568
173192,0.051043,571
254740,0.056415,568
222043,0.051462,571
196178,0.063756,565
118064,0.137613,540
289470,0.213005,525
451477,0.071912,561
407115,0.215099,524
270969,0.062809,565
191354,0.063509,565
339146,0.064141,564
135727,0.05944,567
270196,0.011111,617
212665,0.146447,538
273652,0.054683,569
367215,0.083696,556
437102,0.142083,539
221410,0.0775,559
102765,0.03503,583
185399,0.26514,517
103764,0.042447,577
217309,0.077663,559
163702,0.083843,556
328470,0.093575,553
217517,0.185438,530
285718,0.03575,582
377672,0.053149,570
203114,0.056709,568
278305,0.014809,608
236949,0.124175,543
288189,0.074308,560
412547,0.038347,580
295745,0.194717,528
115438,0.026438,591
426585,0.125297,543
412388,0.03192,586
386237,0.01895,601
267541,0.027748,590
338573,0.060212,566
198143,0.10454,549
443176,0.029,588
347086,0.193419,528
145611,0.095694,552
140286,0.07678,559
354864,0.099133,551
385457,0.091905,553
346910,0.053515,570
349922,0.098923,551
403531,0.048703,573
179746,0.100356,550
307939,0.145772,538
211060,0.06507,564
415680,0.029007,588
397280,0.137856,540
402962,0.072776,561
315247,0.05194,571
133408,0.131238,542
175178,0.067309,563
179695,0.034844,583
419197,0.050924,572
102679,0.177293,531
213462,0.065092,564
339243,0.076086,559
434876,0.092334,553
227790,0.060688,566
111812,0.069108,562
375065,0.051849,571
373636,0.069776,562
250752,0.128063,542
233794,0.060855,566
360314,0.060911,566
423045,0.053213,570
227552,0.048797,573
212492,0.037633,581
278686,0.056084,569
257533,0.099179,551
173462,0.126403,543
138748,0.152891,537
287663,0.119419,545
305269,0.059675,567
301317,0.135271,541
444664,0.038036,580
301570,0.180011,531
196358,0.044996,575
178693,0.142022,539
220608,0.061795,566
357508,0.156425,536
141412,0.044153,576
201146,0.131961,541
433012,0.139324,540
231613,0.076796,559
129653,0.148822,537
256215,0.204743,526
401416,0.097992,551
248595,0.131296,542
436065,0.021237,598
361846,0.070914,561
344342,0.104532,549
238321,0.039964,579
268874,0.18341,530
115392,0.142346,539
353366,0.06682,563
431354,0.040257,579
442088,0.041078,578
341928,0.129462,542
407935,0.077891,558
175006,0.01279,613
208773,0.278235,515
175159,0.097812,551
101556,0.055655,569
391813,0.119827,545
310353,0.06456,564
259796,0.212402,525
156645,0.121124,544
383664,0.051378,571
368501,0.027939,590
262637,0.036716,581
112445,0.037836,580
255086,0.03396,584
435010,0.109208,548
203959,0.153945,536
149042,0.047127,574
210271,0.041131,578
333586,0.156441,536
441988,0.065922,564
203254,0.052952,570
308394,0.109578,548
292293,0.139055,540
376140,0.04844,573
267796,0.065739,564
321824,0.051951,571
129918,0.12793,543
392165,0.025004,593
371012,0.165839,534
301620,0.096825,552
182843,0.061568,566
191705,0.08033,557
407148,0.059848,567
310155,0.041306,578
311161,0.085902,555
450822,0.043743,576
307258,0.048289,573
179741,0.045896,575
367697,0.212933,525
115243,0.103382,549
414866,0.138412,540
293760,0.122208,544
385072,0.100263,550
264443,0.026393,591
126002,0.093168,553
415384,0.017911,603
378278,0.102096,550
412440,0.049841,572
399392,0.046102,575
411638,0.073264,560
148862,0.040772,578
189203,0.0403,579
344147,0.12821,542
304912,0.011579,615
146556,0.088335,554
128749,0.089945,554
300902,0.153142,536
259409,0.02962,588
174601,0.059385,567
417167,0.06345,565
329838,0.068865,562
399006,0.058172,567
179541,0.041358,578
439463,0.057635,568
255113,0.11763,545
275143,0.054903,569
145770,0.047279,574
372654,0.158225,535
207685,0.136224,540
396787,0.046447,574
359227,0.116626,546
362107,0.048554,573
334313,0.08321,556
186379,0.058663,567
379141,0.073406,560
305453,0.058129,567
452908,0.03459,583
213885,0.024737,593
413416,0.096115,552
235455,0.015226,607
369332,0.046771,574
315534,0.072356,561
436075,0.092755,553
422988,0.267829,516
273762,0.149317,537
233353,0.170826,533
109304,0.103913,549
290094,0.05226,571
317110,0.049163,573
264564,0.081291,557
430591,0.095823,552
109537,0.055505,569
103148,0.170479,533
279683,0.041243,578
287899,0.057198,568
350166,0.082352,557
413938,0.063308,565
224689,0.059168,567
389883,0.044119,576
451630,0.048148,573
190974,0.162558,534
355596,0.262538,517
387622,0.025294,592
381687,0.151967,537
206185,0.034232,583
117367,0.100264,550
151874,0.03975,579
331089,0.013659,611
318306,0.07123,561
156078,0.076561,559
392855,0.033159,584
413675,0.065585,564
207909,0.060122,566
318724,0.121179,544
119165,0.042589,577
453311,0.053749,570
278805,0.188455,529
386589,0.076048,559
331003,0.203664,526
437789,0.082762,557
156090,0.109289,548
119132,0.088998,554
172746,0.038516,580
169870,0.082534,557
342500,0.078213,558
249092,0.072084,561
142420,0.134458,541
377746,0.048253,573
365963,0.142476,539
299186,0.072695,561
289313,0.077961,558
270471,0.174901,532
319964,0.106763,548
210662,0.066476,563
250008,0.133106,541
309190,0.071733,561
360980,0.049466,572
447772,0.041681,578
370229,0.169798,533
308887,0.11697,545
285687,0.147537,538
433798,0.142234,539
312929,0.018158,602
331336,0.153749,536
237986,0.028627,589
361429,0.120168,545
280838,0.059159,567
281746,0.06107,566
294606,0.069169,562
308570,0.050202,572
438411,0.110255,547
308715,0.048503,573
310114,0.104484,549
221400,0.05208,571
402322,0.156485,536
395670,0.042924,577
421007,0.026262,591
450631,0.076664,559
199912,0.118178,545
310668,0.134497,541
353817,0.051291,571
116675,0.027757,590
113101,0.034171,584
326368,0.062591,565
258776,0.041292,578
282815,0.049714,572
226729,0.061592,566
341984,0.086302,555
369000,0.136052,540
312700,0.074234,560
114874,0.070615,561
297694,0.028057,589
200582,0.112404,547
351662,0.023791,594
278881,0.121016,544
303832,0.166378,534
368630,0.014757,608
389766,0.128464,542
375714,0.087699,555
204570,0.05644,568
218114,0.115755,546
453746,0.218662,524
270913,0.083597,556
168294,0.077082,559
187130,0.117391,545
379028,0.051048,571
310652,0.148288,538
386407,0.145173,538
260010,0.092349,553
347011,0.039724,579
295638,0.103249,549
254473,0.085026,556
253023,0.053885,570
265638,0.030905,587
388360,0.062588,565
311789,0.056625,568
288921,0.101708,550
415097,0.080793,557
281540,0.069091,562
418987,0.050875,572
267812,0.069118,562
230730,0.126408,543
187030,0.102755,550
218079,0.013369,611
404822,0.112345,547
244250,0.077758,558
379941,0.100894,550
390293,0.045915,575
248099,0.069312,562
304219,0.077888,558
393291,0.089795,554
353175,0.044698,575
301664,0.033623,584
455573,0.107941,548
380961,0.032656,585
446183,0.058097,568
127863,0.070839,561
444486,0.065094,564
163308,0.149835,537
426250,0.080787,557
137050,0.079707,558
305600,0.088435,554
269644,0.110031,547
271109,0.080679,557
435349,0.060515,566
122725,0.066877,563
360110,0.049475,572
420144,0.080946,557
369275,0.048325,573
216518,0.029393,588
202718,0.066586,563
184892,0.088323,554
243521,0.08527,556
383145,0.111755,547
418708,0.155718,536
171723,0.078829,558
104564,0.200459,527
244826,0.084157,556
262897,0.037325,581
309710,0.026081,592
295414,0.015315,607
102196,0.063868,565
278898,0.052058,571
307117,0.220922,523
256988,0.137489,540
433559,0.079417,558
116654,0.18904,529
183908,0.062842,565
115760,0.017777,603
347767,0.09592,552
241216,0.098265,551
196047,0.057013,568
300198,0.022459,596
454377,0.062632,565
159771,0.126167,543
104152,0.07846,558
238724,0.058808,567
128652,0.128566,542
409150,0.061518,566
237494,0.18393,530
259669,0.051129,571
364069,0.056203,569
184771,0.154494,536
420546,0.052453,571
444844,0.039029,580
296114,0.046599,574
389454,0.120811,544
358667,0.129252,542
415983,0.185548,530
254604,0.065799,564
444756,0.034492,583
234293,0.071111,561
436785,0.066612,563
455283,0.047695,574
298828,0.088083,555
345692,0.064256,564
232922,0.121704,544
265671,0.084713,556
314092,0.051184,571
415199,0.141774,539
287278,0.039803,579
263357,0.103772,549
349106,0.048184,573
136727,0.050103,572
207448,0.186945,530
184549,0.235964,521
447679,0.054023,570
195963,0.069342,562
285101,0.141813,539
296179,0.047513,574
298893,0.055066,569
118053,0.069609,562
359225,0.117006,545
121990,0.030661,587
217279,0.059302,567
317489,0.069052,562
374180,0.090102,554
107827,0.088482,554
312159,0.082621,557
314501,0.051258,571
151236,0.097809,551
378733,0.073173,560
406578,0.05809,568
169200,0.071621,561
328623,0.046181,574
400438,0.065513,564
353169,0.057131,568
276505,0.102987,550
199617,0.163861,534
242705,0.1082,548
194912,0.119686,545
308350,0.037247,581
437150,0.056215,569
167314,0.02339,595
424953,0.073866,560
207990,0.100991,550
168085,0.029714,588
427266,0.103403,549
442711,0.097657,551
440583,0.041136,578
412244,0.039827,579
334767,0.083839,556
366088,0.097223,551
126085,0.152742,537
314777,0.08238,557
211048,0.030982,586
123802,0.045641,575
161519,0.107951,548
118613,0.034488,583
231875,0.123397,544
120897,0.093425,553
140244,0.031138,586
118867,0.196109,528
405815,0.12796,542
393745,0.065546,564
163052,0.04072,578
103726,0.192922,528
151269,0.111093,547
251077,0.072628,561
316239,0.05686,568
280184,0.098279,551
408988,0.045688,575
252462,0.047704,574
329436,0.028618,589
429986,0.029347,588
332560,0.167336,533
201428,0.056426,568
444472,0.050873,572
248263,0.028963,588
388106,0.100973,550
420575,0.043965,576
185282,0.082268,557
274445,0.070326,562
106547,0.083882,556
451032,0.213922,525
233626,0.085254,556
125867,0.043582,576
194903,0.064597,564
346406,0.047581,574
103442,0.133405,541
440386,0.079198,558
374711,0.125239,543
184711,0.041002,578
328261,0.167973,533
150116,0.050918,572
241360,0.040952,578
119322,0.031036,586
437900,0.189286,529
191030,0.036332,582
113866,0.050313,572
404566,0.117071,545
323883,0.047963,573
150071,0.039033,580
385476,0.045829,575
406886,0.057825,568
197676,0.147572,538
232952,0.053603,570
171006,0.078992,558
133280,0.17494,532
403583,0.011323,616
270400,0.249914,519
202553,0.076053,559
309935,0.065524,564
418169,0.050592,572
143159,0.092646,553
428016,0.094024,552
179440,0.01749,603
375551,0.148192,538
156257,0.079539,558
168044,0.097863,551
421657,0.050528,572
165914,0.118318,545
296805,0.077887,558
110287,0.041015,578
320388,0.065589,564
370571,0.067633,563
260616,0.028712,589
455147,0.11899,545
258783,0.032627,585
339974,0.093718,553
271702,0.080257,557
133285,0.038564,580
316212,0.040225,579
114331,0.062313,565
180226,0.025563,592
226246,0.043335,576
380439,0.011942,615
285162,0.02697,591
378384,0.062985,565
387904,0.0665,563
378150,0.038626,580
393247,0.050557,572
370241,0.116493,546
445387,0.096899,552
415048,0.050451,572
416430,0.163605,534
333117,0.03468,583
420138,0.055948,569
446341,0.10134,550
406071,0.032082,585
390463,0.037174,581
424475,0.034388,583
173853,0.02503,593
271673,0.050171,572
198202,0.052574,571
351441,0.065127,564
272461,0.103949,549
232844,0.028542,589
364756,0.061618,566
363588,0.087365,555
452943,0.051858,571
146128,0.116365,546
444275,0.048297,573
360115,0.057854,568
240453,0.133122,541
166280,0.040114,579
134706,0.040361,579
415677,0.149847,537
131327,0.062357,565
413542,0.054157,570
380868,0.045748,575
409420,0.164491,534
388077,0.051251,571
233808,0.075201,560
452058,0.125878,543
164701,0.083547,556
319950,0.04432,576
103932,0.060377,566
243210,0.217353,524
284580,0.044678,575
455470,0.060654,566
312051,0.021147,598
391965,0.073226,560
120773,0.048272,573
235943,0.074733,560
102962,0.090373,554
372119,0.038507,580
256231,0.090318,554
243182,0.048974,573
143571,0.060666,566
186795,0.092951,553
254202,0.061837,566
123610,0.046545,574
234276,0.037449,581
338053,0.031304,586
352947,0.080892,557
410441,0.035737,582
269967,0.064066,564
116123,0.05858,567
197947,0.103601,549
112341,0.024589,593
312673,0.081091,557
243650,0.050193,572
119835,0.094755,552
242396,0.071636,561
331324,0.045626,575
262235,0.17478,532
403810,0.066414,563
125646,0.074535,560
243845,0.03334,584
113757,0.027631,590
400227,0.092968,553
394573,0.062207,565
376951,0.089191,554
396680,0.038188,580
171714,0.07468,560
377296,0.10232,550
173575,0.036008,582
190171,0.050779,572
221356,0.059031,567
213654,0.071502,561
441421,0.023593,595
437227,0.04321,576
221510,0.227013,522
315374,0.096088,552
185961,0.055227,569
301632,0.046845,574
211764,0.03039,587
354731,0.067603,563
261580,0.11517,546
220302,0.182945,530
105666,0.14276,539
344167,0.062015,566
340485,0.110045,547
419742,0.069222,562
321882,0.051178,571
214629,0.099131,551
166547,0.058888,567
239455,0.037549,581
250460,0.033274,584
232307,0.218412,524
128761,0.071226,561
102666,0.103961,549
393710,0.175716,532
452117,0.100223,550
419729,0.04626,574
196970,0.043479,576
415237,0.065462,564
393251,0.131221,542
109062,0.048665,573
113806,0.045887,575
226434,0.043207,577
406491,0.052943,570
152928,0.036077,582
270202,0.147469,538
306146,0.143178,539
116932,0.124366,543
314471,0.110436,547
119849,0.02917,588
171904,0.194924,528
361948,0.044814,575
421147,0.21354,525
145691,0.061622,566
229164,0.051089,571
336398,0.086937,555
211385,0.166773,534
141296,0.048351,573
270930,0.043722,576
191300,0.094755,552
335784,0.064046,565
374505,0.085791,555
338546,0.096678,552
413803,0.172328,532
309361,0.103029,550
206895,0.142154,539
123583,0.133317,541
284317,0.064707,564
388377,0.065312,564
314492,0.121894,544
401671,0.110175,547
266802,0.049364,572
252095,0.072096,561
323826,0.087313,555
271627,0.121223,544
115221,0.060656,566
116792,0.073162,560
269151,0.029471,588
240280,0.045532,575
332165,0.159493,535
442901,0.0744,560
163859,0.096139,552
277533,0.0914,553
260684,0.038325,580
281450,0.113784,546
276940,0.029137,588
153310,0.046787,574
312740,0.097577,551
446578,0.129316,542
418573,0.050394,572
270091,0.033764,584
384364,0.073092,560
137209,0.094965,552
349246,0.065939,564
342871,0.233406,521
384518,0.036147,582
251659,0.062356,565
158682,0.079727,558
430350,0.10831,548
413061,0.127923,543
336582,0.060821,566
223441,0.025161,593
170156,0.056949,568
378727,0.042371,577
252295,0.045253,575
389521,0.111578,547
376208,0.045052,575
241533,0.043614,576
371379,0.046772,574
169552,0.099783,551
135240,0.051568,571
181546,0.081472,557
107027,0.039268,579
277720,0.039495,579
196219,0.078833,558
231228,0.154538,536
292589,0.04735,574
245565,0.119334,545
249380,0.082372,557
373411,0.049327,572
365246,0.079214,558
194932,0.073748,560
173893,0.037113,581
218265,0.060379,566
146607,0.0892,554
330767,0.039115,579
352110,0.033793,584
172502,0.087932,555
382590,0.054281,570
288733,0.144603,538
178987,0.029881,588
153399,0.01304,612
200584,0.068823,562
101817,0.038234,580
384263,0.031695,586
157505,0.057956,568
318529,0.018037,602
284412,0.027561,590
167511,0.155263,536
153356,0.024842,593
263761,0.077517,559
377319,0.070586,562
336130,0.047423,574
295433,0.145447,538
362494,0.060411,566
225416,0.070401,562
445470,0.147012,538
161769,0.051263,571
137125,0.13402,541
232380,0.076069,559
416562,0.08149,557
287365,0.057873,568
425629,0.102362,550
348474,0.05546,569
441286,0.03628,582
137980,0.08308,556
189508,0.073658,560
229106,0.033724,584
172356,0.066998,563
397788,0.125496,543
451329,0.053532,570
255748,0.027289,590
141715,0.00905,623
426301,0.062304,565
253199,0.077523,559
292866,0.110575,547
148989,0.048062,573
452194,0.040587,578
310695,0.047816,573
234018,0.028047,589
234146,0.123757,544
453846,0.132932,541
190028,0.028923,589
375051,0.035819,582
158070,0.076392,559
304653,0.078502,558
129713,0.191967,529
253673,0.041537,578
321424,0.094178,552
152567,0.067383,563
239459,0.100549,550
275622,0.046549,574
132020,0.068289,563
310320,0.105185,549
429811,0.03717,581
221023,0.102097,550
435125,0.092879,553
259726,0.140654,539
277231,0.079652,558
347029,0.022159,596
372548,0.043111,577
199098,0.132832,541
104603,0.088375,554
141427,0.091585,553
104285,0.116245,546
105782,0.084825,556
198332,0.078577,558
376223,0.021972,597
114495,0.048636,573
325472,0.121137,544
346088,0.113559,546
281135,0.046952,574
195961,0.045808,575
414232,0.105235,549
199535,0.055601,569
112227,0.043391,576
235981,0.042931,577
366133,0.085866,555
326767,0.102077,550
313504,0.042733,577
182343,0.082225,557
235653,0.100763,550
105140,0.298004,512
412389,0.080472,557
126809,0.088706,554
212087,0.069529,562
275290,0.139284,540
456246,0.03551,582
180123,0.101017,550
289883,0.067453,563
340904,0.04336,576
350497,0.053542,570
356737,0.19914,527
409324,0.05553,569
374083,0.091646,553
153604,0.067029,563
371691,0.067808,563
395120,0.144223,539
415075,0.160051,535
291729,0.084406,556
281277,0.025955,592
186593,0.028347,589
151665,0.048711,573
324268,0.083436,556
431868,0.168713,533
118762,0.057972,568
206029,0.069049,562
114579,0.040773,578
415416,0.150295,537
399733,0.032038,585
268331,0.073571,560
233866,0.068853,562
261386,0.06831,563
252076,0.041201,578
423375,0.070014,562
237741,0.11583,546
308549,0.073761,560
105707,0.051799,571
381639,0.045994,575
429795,0.027735,590
191582,0.069143,562
240293,0.044986,575
220761,0.141851,539
